ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5010204,M,Y,Y,135000,Working,Lower secondary,Married,With parents,-9981,-1866,Laborers,2
5010205,M,Y,Y,135000,Working,Lower secondary,Married,With parents,-9981,-1866,Laborers,2
5010206,M,Y,Y,135000,Working,Lower secondary,Married,With parents,-9981,-1866,Laborers,2
5010207,M,Y,Y,135000,Working,Lower secondary,Married,With parents,-9981,-1866,Laborers,2
5010208,F,N,Y,135000,Commercial associate,Higher education,Married,House / apartment,-13764,-3996,Core staff,2
5010209,F,N,Y,135000,Commercial associate,Higher education,Married,House / apartment,-13764,-3996,Core staff,2
5010210,M,Y,Y,202500,Commercial associate,Higher education,Married,House / apartment,-18973,-1074,,2
5010211,M,Y,Y,202500,Commercial associate,Higher education,Married,House / apartment,-18973,-1074,,2
5010212,M,Y,Y,202500,Commercial associate,Higher education,Married,House / apartment,-18973,-1074,,2
5010213,M,Y,Y,202500,Commercial associate,Higher education,Married,House / apartment,-18973,-1074,,2
5010215,F,Y,Y,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,Medicine staff,3
5010217,F,Y,Y,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,Medicine staff,3
5010218,F,Y,Y,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,Medicine staff,3
5010222,F,Y,Y,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,Medicine staff,3
5010223,F,Y,Y,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,Medicine staff,3
5010224,F,Y,Y,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,Medicine staff,3
5010225,F,Y,Y,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,Medicine staff,3
5010226,F,Y,Y,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,Medicine staff,3
5010227,F,Y,Y,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,Medicine staff,3
5010228,M,Y,Y,315000,Commercial associate,Incomplete higher,Married,House / apartment,-21572,-2170,Secretaries,2
5010230,M,Y,Y,315000,Commercial associate,Incomplete higher,Married,House / apartment,-21572,-2170,Secretaries,2
5010231,M,Y,Y,315000,Commercial associate,Incomplete higher,Married,House / apartment,-21572,-2170,Secretaries,2
5010234,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,Drivers,2
5010235,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,Drivers,2
5010236,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,Drivers,2
5010238,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,Drivers,2
5010239,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,Drivers,2
5010240,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,Drivers,2
5010241,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010242,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010243,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010244,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010245,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010246,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010247,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010248,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010249,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010250,M,Y,Y,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,Laborers,2
5010253,F,Y,Y,247500,State servant,Secondary / secondary special,Married,House / apartment,-19714,-8348,Managers,2
5090944,F,Y,Y,247500,State servant,Secondary / secondary special,Married,House / apartment,-19714,-8348,Managers,2
6153599,F,Y,Y,247500,State servant,Secondary / secondary special,Married,House / apartment,-19714,-8348,Managers,2
5010256,F,Y,Y,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14686,-3600,Cooking staff,3
5010257,F,Y,Y,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14686,-3600,Cooking staff,3
5010258,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010259,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010261,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010262,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010263,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010264,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010265,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010266,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010268,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010269,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010270,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010271,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010272,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010273,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010274,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010275,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010276,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010277,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010278,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010279,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010280,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010281,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010282,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
6153649,M,N,Y,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,,3
5010283,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010284,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010285,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010286,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010287,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010288,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010289,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010290,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010291,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010292,F,N,Y,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,,2
5010293,F,N,Y,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-10016,-1164,Sales staff,1
5010294,F,N,Y,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-10016,-1164,Sales staff,1
5010295,F,N,Y,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-10016,-1164,Sales staff,1
5010296,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,Sales staff,2
5010297,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,Sales staff,2
5010298,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,Sales staff,2
5010299,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,Sales staff,2
5010300,F,N,Y,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,Sales staff,2
5010302,F,N,Y,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,,2
5010303,F,N,Y,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,,2
5010304,F,N,Y,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,,2
5010305,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,,2
5010306,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,,2
5010307,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,,2
6153716,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,,2
5010309,F,Y,Y,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,Core staff,3
5010310,F,Y,Y,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,Core staff,3
5010311,F,Y,Y,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,Core staff,3
5010312,F,Y,Y,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,Core staff,3
5010313,F,Y,Y,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,Core staff,3
5010314,F,Y,Y,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,Core staff,3
5010315,F,Y,Y,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,Core staff,3
5010316,F,Y,Y,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,Core staff,3
5010317,M,N,N,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,Cooking staff,2
5010318,M,N,N,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,Cooking staff,2
5010319,M,N,N,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,Cooking staff,2
5010320,M,N,N,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,Cooking staff,2
5010321,M,N,N,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,Cooking staff,2
6153726,M,N,N,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,Cooking staff,2
5010322,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010323,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010324,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010325,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010326,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010327,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010328,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010329,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010330,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010331,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010332,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010333,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010334,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010335,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010336,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010337,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010338,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010339,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010340,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010341,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010342,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010343,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010344,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010345,F,N,N,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,,2
5010346,F,N,Y,328500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20023,-1894,Managers,2
5010347,F,N,Y,328500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20023,-1894,Managers,2
6153727,F,N,Y,328500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20023,-1894,Managers,2
5010348,F,N,N,126000,Working,Secondary / secondary special,Single / not married,With parents,-8209,-951,Sales staff,1
5010351,M,Y,N,180000,State servant,Incomplete higher,Married,With parents,-10591,-1195,Drivers,3
5010352,M,Y,N,180000,State servant,Incomplete higher,Married,With parents,-10591,-1195,Drivers,3
5010356,F,N,Y,310500,State servant,Higher education,Single / not married,House / apartment,-13141,-1317,Accountants,1
6153746,F,N,Y,310500,State servant,Higher education,Single / not married,House / apartment,-13141,-1317,Accountants,1
5010358,F,N,Y,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14265,-7373,Laborers,2
5010359,F,N,Y,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14265,-7373,Laborers,2
